,2018-07-26,2018-07-27,2018-07-28,2018-07-29,
sparrow,0,0,0,0,
spcis,0,0,0,0,
spcjet,0,0,0,0,
speaker,0,0,0,0,
spectrmfair,0,0,0,0,
speedyxprs,0,0,0,0,
spenn,0,0,0,0,
sperry,0,0,0,0,
spersy,0,0,0,0,
spfind,0,0,0,0,
spi_it,0,0,0,0,
spicej,0,0,0,0,
spidernet,0,0,0,0,
spin,0,0,0,0,
spinson,0,0,0,0,
spitalfield,0,0,0,0,
spj,0,0,0,0,
splash123,0,0,0,0,
splashcebu,0,0,0,0,
splice,0,0,0,0,
splpmactan,0,0,0,0,
spmg,0,0,0,0,
spoemd,0,0,0,0,
sportoto,0,0,0,0,
sportshouse,0,0,0,0,
sportstv,0,0,0,0,
"spot rate",0,0,0,0,
spotme,0,0,0,0,
spportzebra,0,0,0,0,
springboard,0,0,0,0,
springgame,0,0,0,0,
springwood,0,0,0,0,
spriza,0,0,0,0,
spyoptics,0,0,0,0,
sq1bgc,0,0,0,0,
sqfltinfo,0,0,0,0,
squareone,0,0,0,0,
squidcard,0,0,0,0,
srecep,0,0,0,0,
sri123,0,0,0,0,
sri_batangas,0,0,0,0,
sri_calamba,0,0,0,0,
sri_cavite,0,0,0,0,
sri_clark,0,0,0,0,
sri_ph,0,0,0,0,
sriinc,0,0,0,0,
sriph,0,0,0,0,
srlms,0,0,0,0,
srm,0,0,0,0,
srs,0,0,0,0,
"srs nova",0,0,0,0,
srsnova,0,0,0,0,
srwarehouse,0,0,0,0,
ss-limited,0,0,0,0,
ssa,0,0,0,0,
"ssb eticket",0,0,0,0,
sscmon,0,0,0,0,
ssctssg,0,0,0,0,
sscwebteam,0,0,0,0,
"ssh comm.",0,0,0,0,
ssi,0,0,0,0,
ssinfo,0,0,0,0,
sss,0,0,0,0,
sssms,0,0,0,0,
"st andrews",0,0,0,0,
"st peter",0,0,0,0,
"st. patrick",0,0,0,0,
"st. peter",0,0,0,0,
st._patrick,0,0,0,0,
stacat.coop,0,0,0,0,
stacomilkte,0,0,0,0,
stalucia,0,0,0,0,
stalwa,0,0,0,0,
stanbic,0,0,0,0,
stance,0,0,0,0,
stanchart,0,0,0,0,
standard,0,0,0,0,
standchat,0,0,0,0,
standrdlife,0,0,0,0,
standrews,0,0,0,0,
starbi,0,0,0,0,
starbucks,0,0,0,0,
starcruise,0,0,0,0,
starcruises,0,0,0,0,
stargate,0,0,0,0,
starhub,0,0,0,0,
starling,0,0,0,0,
startraffic,0,0,0,0,
startupdeck,0,0,0,0,
starwood,0,0,0,0,
starwoodvip,0,0,0,0,
statushairs,0,0,0,0,
statuspage,0,0,0,0,
staugustine,0,0,0,0,
stay,0,0,0,0,
stbcast,0,0,0,0,
stdc,0,0,0,0,
steadfast,0,0,0,0,
steaktoone,0,0,0,0,
steam,0,0,0,0,
steamph,0,0,0,0,
steeltech,0,0,0,0,
stefanini,0,0,0,0,
"stemtech ph",0,0,0,0,
"step phil",0,0,0,0,
step-phil,0,0,0,0,
"steps acctg",0,0,0,0,
"steps g1",0,0,0,0,
"steps g2",0,0,0,0,
"steps g3",0,0,0,0,
"steps g4",0,0,0,0,
"steps g5",0,0,0,0,
"steps g6",0,0,0,0,
sterling,0,0,0,0,
sterlngbank,0,0,0,0,
"steve jobs",0,0,0,0,
stevestonpi,0,0,0,0,
steylertan,0,0,0,0,
sti,0,0,0,0,
sti-bgc,0,0,0,0,
sti-orca,0,0,0,0,
stime,0,0,0,0,
stingit,0,0,0,0,
stisidore,0,0,0,0,
stlukes,0,0,0,0,
stlukesgc,0,0,0,0,
stlukesmed,0,0,0,0,
stlukesqc,0,0,0,0,
stmaryscoll,0,0,0,0,
stnicholas,0,0,0,0,
stonegrill,0,0,0,0,
stoppolio,0,0,0,0,
storiesbylp,0,0,0,0,
stpeter,0,0,0,0,
"stpeter grp",0,0,0,0,
stpeterlife,0,0,0,0,
stradivarius,0,0,0,0,
stradivrius,0,0,0,0,
stradvarius,0,0,0,0,
straightfwd,0,0,0,0,
strava,0,0,0,0,
strawberry,0,0,0,0,
stre3ts,0,0,0,0,
streetby,0,0,0,0,
streetdata,0,0,0,0,
strikenews,0,0,0,0,
structralia,0,0,0,0,
strwoodcafe,0,0,0,0,
stuart,0,0,0,0,
studiomkati,0,0,0,0,
stylecntrl,0,0,0,0,
styluxe,0,0,0,0,
suaybaguio,0,0,0,0,
subicmdrrmo,0,0,0,0,
sudsgo,0,0,0,0,
suesh,0,0,0,0,
suez,0,0,0,0,
sugarhouse,0,0,0,0,
sugaringdvo,0,0,0,0,
sugarmelon,0,0,0,0,
sugbudeals,0,0,0,0,
sukes,0,0,0,0,
suki,0,0,0,0,
sukiclub,0,0,0,0,
sulit,0,0,0,0,
sulitph,0,0,0,0,
"sulong 2018",0,0,0,0,
sultadahan,0,0,0,0,
sultana-mgt,0,0,0,0,
sumeru,0,0,0,0,
sumitronics,0,0,0,0,
summer,0,0,0,0,
sun,0,0,0,0,
suncash,0,0,0,0,
suncell,0,0,0,0,
suncellular,0,0,0,0,
suncruises,0,0,0,0,
sundance,0,0,0,0,
sunlife,0,0,0,0,
sunmaker,0,0,0,0,
sunmoonagri,0,0,0,0,
sunnysideup,0,0,0,0,
sunnytripph,0,0,0,0,
sunrise,0,0,0,0,
sunriseb,0,0,0,0,
sunrisebkt,0,0,0,0,
sunrisebuck,0,0,0,0,
sunriseph,0,0,0,0,
sunrisevnts,0,0,0,0,
sunshine,0,0,0,0,
sunshinekit,0,0,0,0,
super8,0,0,0,0,
super8store,0,0,0,0,
superateckt,0,0,0,0,
superbahis,0,0,0,0,
superbook,0,0,0,0,
superiddia,0,0,0,0,
superjob,0,0,0,0,
supersale,0,0,0,0,
superteckt0,0,0,0,0,
supp509,0,0,0,0,
supp7203,0,0,0,0,
support,0,0,0,0,
supportplc,0,0,0,0,
supportsec,0,0,0,0,
supreme,0,0,0,0,
supremo,0,0,0,0,
suprja,0,0,0,0,
surebed,0,0,0,0,
surebest,0,0,0,0,
surem,0,0,0,0,
surems,0,0,0,0,
surf,0,0,0,0,
surfclub,0,0,0,0,
surveydev,0,0,0,0,
surveyphnet,0,0,0,0,
"sushi kiosk",0,0,0,0,
"sushi tei",0,0,0,0,
sushinori,0,0,0,0,
sushitsen,0,0,0,0,
sutherland,0,0,0,0,
suthit,0,0,0,0,
suzykitchen,0,0,0,0,
svclaunion,0,0,0,0,
svenson,0,0,0,0,
svi,0,0,0,0,
svnapp,0,0,0,0,
svnscreen,0,0,0,0,
sw,0,0,0,0,
swagjunior,0,0,0,0,
swarovski,0,0,0,0,
swcapital,0,0,0,0,
swedbank,0,0,0,0,
sweep,0,0,0,0,
sweep-otp,0,0,0,0,
sweeponline,0,0,0,0,
sweetasuare,0,0,0,0,
sweetavenue,0,0,0,0,
sweetbutter,0,0,0,0,
sweetpeen,0,0,0,0,
sweettreat,0,0,0,0,
swiperx,0,0,0,0,
swiss,0,0,0,0,
"swiss trans",0,0,0,0,
swissdeli,0,0,0,0,
switch,0,0,0,0,
switchboard,0,0,0,0,
swtours,0,0,0,0,
swu,0,0,0,0,
sybank,0,0,0,0,
sybase,0,0,0,0,
sydenham,0,0,0,0,
sydneyoys,0,0,0,0,
sykes,0,0,0,0,
sykesjobs,0,0,0,0,
sylove,0,0,0,0,
sym,0,0,0,0,
symantec,0,0,0,0,
symantecph,0,0,0,0,
syncrunize,0,0,0,0,
syndbank,0,0,0,0,
syndbk,0,0,0,0,
synergy,0,0,0,0,
synermaxx,0,0,0,0,
synermaxx3,0,0,0,0,
syrex,0,0,0,0,
syria,0,0,0,0,
"syria hajj",0,0,0,0,
syrkle,0,0,0,0,
system,0,0,0,0,
systemlink,0,0,0,0,
sywxzl,0,0,0,0,
t&26l,0,0,0,0,
t&amp;26l,0,0,0,0,
t&l,0,0,0,0,
t&l2015,0,0,0,0,
t.h.estore,0,0,0,0,
t.m.lewin,0,0,0,0,
t2-mgmt,0,0,0,0,
t24,0,0,0,0,
"t24 message",0,0,0,0,
"taal vista",0,0,0,0,
tacojoes,0,0,0,0,
tactics,0,0,0,0,
tafweej,0,0,0,0,
tag,0,0,0,0,
tagaytaynat,0,0,0,0,
taggobar,0,0,0,0,
tahir'skitc,0,0,0,0,
tahirskitc,0,0,0,0,
tahseel,0,0,0,0,
tailerp,0,0,0,0,
tainsiang,0,0,0,0,
taiwanexcel,0,0,0,0,
taiwanexpo,0,0,0,0,
takiptek,0,0,0,0,
takumi,0,0,0,0,
talent2,0,0,0,0,
talinoev,0,0,0,0,
talixo,0,0,0,0,
talk,0,0,0,0,
talk2,0,0,0,0,
talk360,0,0,0,0,
talkpush,0,0,0,0,
"talkpush de",0,0,0,0,
talksms.com,0,0,0,0,
talleco,0,0,0,0,
tamad,0,0,0,0,
taman,0,0,0,0,
tamarind,0,0,0,0,
tamarketing,0,0,0,0,
tambayan,0,0,0,0,
tamfunn,0,0,0,0,
tamimah,0,0,0,0,
tan_gana,0,0,0,0,
tandj,0,0,0,0,
tanduay,0,0,0,0,
tangent,0,0,0,0,
tangkakbeef,0,0,0,0,
tango,0,0,0,0,
tangoph,0,0,0,0,
tanihub,0,0,0,0,
tantan,0,0,0,0,
tantanapp,0,0,0,0,
tanyu,0,0,0,0,
tao_rescue,0,0,0,0,
taobao,0,0,0,0,
taovip,0,0,0,0,
taoyuan,0,0,0,0,
tap,0,0,0,0,
"tap station",0,0,0,0,
tapaout,0,0,0,0,
tapeo,0,0,0,0,
tapp,0,0,0,0,
"tapp market",0,0,0,0,
tapportugal,0,0,0,0,
tapstation,0,0,0,0,
taptohire,0,0,0,0,
tara,0,0,0,0,
"tara sos",0,0,0,0,
targobank,0,0,0,0,
tariqfarekh,0,0,0,0,
tasc,0,0,0,0,
taskus,0,0,0,0,
tasteofhome,0,0,0,0,
tatangsxv,0,0,0,0,
tathkarah,0,0,0,0,
"tavern asia",0,0,0,0,
tawagpinas,0,0,0,0,
tawew,0,0,0,0,
"taxa 4x35",0,0,0,0,
taxback.com,0,0,0,0,
taxi-app,0,0,0,0,
taxify,0,0,0,0,
taximail,0,0,0,0,
taxismart,0,0,0,0,
taxumo,0,0,0,0,
tbcms,0,0,0,0,
tbd,0,0,0,0,
tbm,0,0,0,0,
tboxin,0,0,0,0,
tbr,0,0,0,0,
"tbr global",0,0,0,0,
tc0,0,0,0,0,
tcap,0,0,0,0,
tcb,0,0,0,0,
tcc,0,0,0,0,
tchnomarine,0,0,0,0,
tclsms,0,0,0,0,
tcsbps,0,0,0,0,
"td admin",0,0,0,0,
tdcprestige,0,0,0,0,
tdcsafp,0,0,0,0,
"tdk ph",0,0,0,0,
tdlab,0,0,0,0,
"tdm support",0,0,0,0,
te,0,0,0,0,
"tea 101",0,0,0,0,
"team gentri",0,0,0,0,
"team rufus",0,0,0,0,
team_aljay,0,0,0,0,
teamaljay,0,0,0,0,
teamasia,0,0,0,0,
teamcf,0,0,0,0,
teamgentri,0,0,0,0,
teamkaptak,0,0,0,0,
teamsparrow,0,0,0,0,
teamwork,0,0,0,0,
teamworkpm,0,0,0,0,
teaspa,0,0,0,0,
teazacafe,0,0,0,0,
teazamilk,0,0,0,0,
teazamts,0,0,0,0,
tech@ava.ph,0,0,0,0,
tech_towers,0,0,0,0,
techgeekph,0,0,0,0,
techno,0,0,0,0,
techno_pm,0,0,0,0,
technoph,0,0,0,0,
techtable,0,0,0,0,
techtowers,0,0,0,0,
teck678,0,0,0,0,
tecra,0,0,0,0,
tecson,0,0,0,0,
tecsonflowe,0,0,0,0,
"tee hjff",0,0,0,0,
teezly,0,0,0,0,
tekst123,0,0,0,0,
tekzen,0,0,0,0,
telavivdoc,0,0,0,0,
tele-perf,0,0,0,0,
telealert,0,0,0,0,
telechat,0,0,0,0,
telegram,0,0,0,0,
telegramph,0,0,0,0,
telekom@,0,0,0,0,
teleperform,0,0,0,0,
telerivet,0,0,0,0,
teleserv,0,0,0,0,
teletech,0,0,0,0,
teligent,0,0,0,0,
telin,0,0,0,0,
telintldemo,0,0,0,0,
telliformer,0,0,0,0,
telnovo,0,0,0,0,
telstra,0,0,0,0,
telstramoa,0,0,0,0,
telupay,0,0,0,0,
tempo,0,0,0,0,
tempotext,0,0,0,0,
tempotxt,0,0,0,0,
temptations,0,0,0,0,
tempur,0,0,0,0,
tencen,0,0,0,0,
tencent,0,0,0,0,
tenderboss,0,0,0,0,
tenderjuicy,0,0,0,0,
tentcity,0,0,0,0,
tenya,0,0,0,0,
teoxon,0,0,0,0,
teppanyakix,0,0,0,0,
teradoor,0,0,0,0,
teratak,0,0,0,0,
teratech,0,0,0,0,
terrabyte,0,0,0,0,
terranova,0,0,0,0,
terratek,0,0,0,0,
terratekph,0,0,0,0,
terrorville,0,0,0,0,
tesi,0,0,0,0,
tessi,0,0,0,0,
test,0,0,0,0,
"test code",0,0,0,0,
"test tnt123",0,0,0,0,
test3,0,0,0,0,
test4,0,0,0,0,
testbcast,0,0,0,0,
testechgrp,0,0,0,0,
testhro,0,0,0,0,
testmike,0,0,0,0,
text,0,0,0,0,
"text 1343",0,0,0,0,
"text dash",0,0,0,0,
"text mktg.",0,0,0,0,
textalerts,0,0,0,0,
textinfo,0,0,0,0,
textmail,0,0,0,0,
textme,0,0,0,0,
textnote,0,0,0,0,
textplus,0,0,0,0,
textsend,0,0,0,0,
teyhnpb,0,0,0,0,
tfrvenuebgc,0,0,0,0,
"tfs credits",0,0,0,0,
"tfs notice",0,0,0,0,
tfsph,0,0,0,0,
"tfsph rmd",0,0,0,0,
tg,0,0,0,0,
tgc,0,0,0,0,
"tgi fridays",0,0,0,0,
tgifridays,0,0,0,0,
tglfc,0,0,0,0,
tgmrchandse,0,0,0,0,
tgp,0,0,0,0,
tgp-ptcc,0,0,0,0,
tguide,0,0,0,0,
tgwf,0,0,0,0,
"thai royale",0,0,0,0,
thaidara,0,0,0,0,
thaitemple,0,0,0,0,
thaitrade,0,0,0,0,
"thalys int-",0,0,0,0,
thblri,0,0,0,0,
thcnn,0,0,0,0,
the,0,0,0,0,
"the b and d",0,0,0,0,
"the boss",0,0,0,0,
"the grove",0,0,0,0,
"the loop",0,0,0,0,
"the lotter",0,0,0,0,
"the palace",0,0,0,0,
"the spa",0,0,0,0,
"the xircle",0,0,0,0,
thea,0,0,0,0,
thealley,0,0,0,0,
theamarespa,0,0,0,0,
theangus,0,0,0,0,
theangusstk,0,0,0,0,
thearmory,0,0,0,0,
theballroom,0,0,0,0,
theblackpig,0,0,0,0,
thebluemoon,0,0,0,0,
thebodyshop,0,0,0,0,
theboilings,0,0,0,0,
thebulbcoff,0,0,0,0,
theburgery,0,0,0,0,
thebutchery,0,0,0,0,
thecafemed,0,0,0,0,
thechopshop,0,0,0,0,
thecloud,0,0,0,0,
thedeliatsh,0,0,0,0,
thefoodhive,0,0,0,0,
thefork,0,0,0,0,
theglassdoo,0,0,0,0,
thegrandtaj,0,0,0,0,
thegreenco,0,0,0,0,
thegrove,0,0,0,0,
thekebab,0,0,0,0,
thekebabfac,0,0,0,0,
thekeg,0,0,0,0,
thelib,0,0,0,0,
thelist,0,0,0,0,
themakeover,0,0,0,0,
themensroom,0,0,0,0,
thenamaris,0,0,0,0,
theos,0,0,0,0,
theostrichf,0,0,0,0,
thepalace,0,0,0,0,
thepodium,0,0,0,0,
theprimary,0,0,0,0,
thereddot,0,0,0,0,
theresa,0,0,0,0,
therowph,0,0,0,0,
theroyalpic,0,0,0,0,
thesis,0,0,0,0,
thespa,0,0,0,0,
thestudy,0,0,0,0,
thesweetspo,0,0,0,0,
thetaste,0,0,0,0,
thethirdeye,0,0,0,0,
thevillage,0,0,0,0,
thewagyustk,0,0,0,0,
thewickedwa,0,0,0,0,
thexbangsar,0,0,0,0,
thfriendly,0,0,0,0,
thhgrm,0,0,0,0,
thingsilike,0,0,0,0,
thinkinvest,0,0,0,0,
thinkmoney,0,0,0,0,
thirdcup,0,0,0,0,
thirddistri,0,0,0,0,
"thomas sabo",0,0,0,0,
thomas_sabo,0,0,0,0,
thomassabo,0,0,0,0,
thread365,0,0,0,0,
"three aces",0,0,0,0,
thunderbird,0,0,0,0,
thursdaytes,0,0,0,0,
ti_staffing,0,0,0,0,
tiago,0,0,0,0,
ticketbis,0,0,0,0,
ticketek,0,0,0,0,
ticketworld,0,0,0,0,
ticktack,0,0,0,0,
tictoc,0,0,0,0,
tide,0,0,0,0,
tide6,0,0,0,0,
"tides grill",0,0,0,0,
tienanooil,0,0,0,0,
tiger,0,0,0,0,
"tiger tst",0,0,0,0,
tigerair,0,0,0,0,
tigerresort,0,0,0,0,
tigochad,0,0,0,0,
tigoroaming,0,0,0,0,
tihik.com,0,0,0,0,
tikboyes,0,0,0,0,
tiketcom,0,0,0,0,
"tile room",0,0,0,0,
tilegallery,0,0,0,0,
tilex,0,0,0,0,
tillykke,0,0,0,0,
timberland,0,0,0,0,
timberpro,0,0,0,0,
timeclickr,0,0,0,0,
timeless,0,0,0,0,
timemachine,0,0,0,0,
timewarner,0,0,0,0,
timify,0,0,0,0,
timola,0,0,0,0,
timsie,0,0,0,0,
tin-aw,0,0,0,0,
tina,0,0,0,0,
tinabrazil,0,0,0,0,
tinay,0,0,0,0,
tinder,0,0,0,0,
tinderph,0,0,0,0,
tinkoff,0,0,0,0,
"tiny buds",0,0,0,0,
tinytots,0,0,0,0,
tipanan,0,0,0,0,
"tipid pc",0,0,0,0,
tippleandsl,0,0,0,0,
tipsy1234,0,0,0,0,
tipsypiggas,0,0,0,0,
tiqets,0,0,0,0,
titan,0,0,0,0,
titanbarber,0,0,0,0,
titaniawine,0,0,0,0,
titanium,0,0,0,0,
titanraffle,0,0,0,0,
titech,0,0,0,0,
tivre,0,0,0,0,
tiwin,0,0,0,0,
"tj hotdog",0,0,0,0,
tjenpenge,0,0,0,0,
"tk express",0,0,0,0,
tkweblogin,0,0,0,0,
tlcs-abatan,0,0,0,0,
tlcs-baguio,0,0,0,0,
tlcs-bauko,0,0,0,0,
tlcs-besao,0,0,0,0,
tlcs-bontoc,0,0,0,0,
tlcs-sagada,0,0,0,0,
tldc,0,0,0,0,
tlgrm,0,0,0,0,
tlittlepigs,0,0,0,0,
tlj,0,0,0,0,
tll,0,0,0,0,
tlnet,0,0,0,0,
tlnteldemo,0,0,0,0,
tlphils2016,0,0,0,0,
tlphl2017,0,0,0,0,
tmbank,0,0,0,0,
tmbrgp,0,0,0,0,
tmc,0,0,0,0,
"tmc support",0,0,0,0,
tmcplayd17,0,0,0,0,
tmdc,0,0,0,0,
tmjp,0,0,0,0,
tml,0,0,0,0,
tmsnisl,0,0,0,0,
tnf,0,0,0,0,
tnf100ph,0,0,0,0,
tnfmountain,0,0,0,0,
tnhsdeped,0,0,0,0,
tnhsgentri,0,0,0,0,
tnhsnat,0,0,0,0,
tnlexpress,0,0,0,0,
tnllogistics,0,0,0,0,
tnscbk,0,0,0,0,
"tnt express",0,0,0,0,
tnt-2,0,0,0,0,
tobys,0,0,0,0,
"toc dutymgr",0,0,0,0,
"toccare spa",0,0,0,0,
toccarespa,0,0,0,0,
toctoc,0,0,0,0,
tokbcafe,0,0,0,0,
tokopedia,0,0,0,0,
tokyoposh,0,0,0,0,
toluna,0,0,0,0,
tomahawk,0,0,0,0,
tomahawkcho,0,0,0,0,
tomrwpeople,0,0,0,0,
tongyang,0,0,0,0,
toniandguy,0,0,0,0,
toninsergio,0,0,0,0,
tonkatsu,0,0,0,0,
tontonthaim,0,0,0,0,
tony&jackey,0,0,0,0,
top-inc,0,0,0,0,
topacall,0,0,0,0,
topapp,0,0,0,0,
topcat,0,0,0,0,
topdeals,0,0,0,0,
topface,0,0,0,0,
topinfo,0,0,0,0,
toplite,0,0,0,0,
topserve,0,0,0,0,
torch,0,0,0,0,
"tori tori",0,0,0,0,
toritori,0,0,0,0,
torn,0,0,0,0,
tossedjaya,0,0,0,0,
total,0,0,0,0,
"total ph",0,0,0,0,
totalgas,0,0,0,0,
totalsend,0,0,0,0,
totext.net,0,0,0,0,
tothenines,0,0,0,0,
toto,0,0,0,0,
toucan,0,0,0,0,
"toucan cs",0,0,0,0,
tour_org,0,0,0,0,
tourbar,0,0,0,0,
tourhq,0,0,0,0,
"towers sms",0,0,0,0,
towers_sms,0,0,0,0,
townchief,0,0,0,0,
toyota,0,0,0,0,
toyotabictn,0,0,0,0,
toyotapasig,0,0,0,0,
toyotaptamo,0,0,0,0,
tpbphl,0,0,0,0,
tpegypt,0,0,0,0,
tpg,0,0,0,0,
"tpg telecom",0,0,0,0,
tpoint,0,0,0,0,
trabaon,0,0,0,0,
tracker,0,0,0,0,
trackingbot,0,0,0,0,
trade,0,0,0,0,
trade12,0,0,0,0,
tradefollow,0,0,0,0,
trafficf,0,0,0,0,
trajettours,0,0,0,0,
tramway,0,0,0,0,
tranglo,0,0,0,0,
trans,0,0,0,0,
transact,0,0,0,0,
transavia,0,0,0,0,
transcash,0,0,0,0,
transcom,0,0,0,0,
transerve,0,0,0,0,
transfast,0,171,140,0,
transfer,0,0,0,0,
transfers,0,0,0,0,
transferto,0,0,0,0,
transportfy,0,0,0,0,
transunion,0,0,0,0,
transway,0,0,0,0,
tranzend,0,0,0,0,
travelbook,0,0,0,0,
travelclub,0,0,0,0,
travelgirls,0,0,0,0,
travelinfo,0,0,0,0,
travellianc,0,0,0,0,
traveloka,0,837,518,0,
travelon,0,0,0,0,
travelpromo,0,0,0,0,
travelshop,0,0,0,0,
travibo,0,0,0,0,
trb,0,0,0,0,
treats,0,0,0,0,
treatsup,0,0,0,0,
trec,0,0,0,0,
trellis,0,0,0,0,
trendmicro,0,0,0,0,
trendph,0,0,0,0,
trendsetter,0,0,0,0,
tretorn,0,0,0,0,
trh,0,0,0,0,
tri,0,0,0,0,
tri.ph,0,0,0,0,
trials4us,0,0,0,0,
tribe,0,0,0,0,
tridel,0,0,0,0,
"trina trins",0,0,0,0,
trinity,0,0,0,0,
trinoma,0,0,0,0,
trionco,0,0,0,0,
tripair,0,0,0,0,
tripart,0,0,0,0,
tripbarker,0,0,0,0,
tripcase,0,0,0,0,
tripda,0,0,0,0,
tripexpert,0,0,0,0,
tripid,0,0,0,0,
tripko,0,0,0,0,
triplev,0,0,0,0,
tripmart,0,0,0,0,
trips,0,0,0,0,
tripsms,0,0,0,0,
tripsta,0,0,0,0,
tripxie,0,0,0,0,
trisports,0,0,0,0,
tritel,0,0,0,0,
trium,0,0,0,0,
"triumph ph",0,0,0,0,
trline,0,0,0,0,
trnsfrwise,0,0,0,0,
tronco,0,0,0,0,
troncoad,0,0,0,0,
tropo,0,0,0,0,
trscmjobs,0,0,0,0,
true_north,0,0,0,0,
truecaller,0,0,0,0,
truemoney,0,0,0,0,
truemoneyph,0,1,8,0,
truevalue,0,0,0,0,
truproperty,0,0,0,0,
trustego,0,0,0,0,
trustgod,0,0,0,0,
tryp,0,0,0,0,
tryreview,0,0,0,0,
trystss15,0,0,0,0,
ts,0,0,0,0,
tsa,0,0,0,0,
tsi,0,0,0,0,
"tst alert",0,0,0,0,
ttct,0,0,0,0,
ttinfo,0,0,0,0,
ttisupport,0,0,0,0,
ttm,0,0,0,0,
ttopup,0,0,0,0,
ttsms,0,0,0,0,
tu,0,0,0,0,
"tu viaje",0,0,0,0,
tua,0,0,0,0,
"tuan tuan",0,0,0,0,
tucp,0,0,0,0,
tuenti,0,0,0,0,
tuf,0,0,0,0,
tuf-portal,0,0,0,0,
tulaylngap,0,0,0,0,
tulka,0,0,0,0,
tumi,0,0,0,0,
tunlji,0,0,0,0,
tup-nino,0,0,0,0,
tup-taguig,0,0,0,0,
tupt,0,0,0,0,
tupt-,0,0,0,0,
tupt-jane,0,0,0,0,
tupt-nino,0,0,0,0,
tupt-nstr,0,0,0,0,
tupt-nstv,0,0,0,0,
tupt-rico,0,0,0,0,
tupt-yca,0,0,0,0,
turfsiteph,0,0,0,0,
turing,0,0,0,0,
turkent,0,0,0,0,
turksale,0,0,0,0,
tutlo,0,0,0,0,
tuto.ru,0,0,0,0,
tutoringclu,0,0,0,0,
tv5,0,0,0,0,
tverline,0,0,0,0,
twago,0,0,0,0,
twavhr,0,0,0,0,
twchat,0,0,0,0,
tweddings,0,0,0,0,
twentyone,0,0,0,0,
twiincncpts,0,0,0,0,
twilight,0,0,0,0,
twilio,0,0,0,0,
twirlr_club,0,0,0,0,
twist,0,0,0,0,
twitch,0,0,0,0,
twitter,0,0,0,0,
twitterph,0,0,0,0,
twizo,0,0,0,0,
twnty5thtpt,0,0,0,0,
twoo,0,0,0,0,
twoplusone,0,0,0,0,
twteam,0,0,0,0,
txcustodio,0,0,0,0,
txmsg,0,0,0,0,
txn,0,0,0,0,
txnsms,0,0,0,0,
txt2save,0,0,0,0,
txtbox,0,0,0,0,
txtcustomer,0,0,0,0,
txtlink,0,0,0,0,
txtmate,0,0,0,0,
txtmate.com,0,0,0,0,
txtventures,0,0,0,0,
tyntec,0,0,0,0,
typeapp,0,0,0,0,
typlus,0,0,0,0,
"tzar ent.",0,0,0,0,
u-collect,0,0,0,0,
u-hop,0,0,0,0,
u2doc,0,0,0,0,
"u2dr home2care",0,0,0,0,
u2vet,0,0,0,0,
u_collect,0,0,0,0,
u_mobile,0,0,0,0,
uabsms,0,0,0,0,
uai,0,0,0,0,
"uap card",0,0,0,0,
"uap sugbu",0,0,0,0,
uapnatcon43,0,0,0,0,
ubafricard,0,0,0,0,
ubanki,0,0,0,0,
uber,0,0,0,0,
ubercareers,0,0,0,0,
uberph,0,0,0,0,
uberphillip,0,0,0,0,
ubertest,0,0,0,0,
ubiquitech,0,0,0,0,
ubp,0,0,0,0,
"ubp verify",0,0,0,0,
ubp_alert,0,0,0,0,
ubp_eon,0,0,0,0,
ubp_umobile,0,0,0,0,
ubpalert,0,0,0,0,
ubpconfin,0,0,0,0,
ubpebanking,0,0,0,0,
ubpumobile,0,0,0,0,
ubs,0,0,0,0,
uc,0,0,0,0,
"uc admin",0,0,0,0,
uc-admin,0,0,0,0,
ucar,0,0,0,0,
ucbr,0,0,0,0,
ucobnk,0,0,0,0,
uconbnk,0,0,0,0,
ucoz,0,0,0,0,
ucpb,0,0,0,0,
ucpbgen,0,0,0,0,
ucpbjonesb,0,0,0,0,
ucpbtest,0,0,0,0,
ucsaa,0,0,0,0,
ucsi,0,0,0,0,
ucuso,0,0,0,0,
ucwsms,0,0,0,0,
ucx,0,0,0,0,
udderly,0,0,0,0,
uderdoc,0,0,0,0,
udial,0,0,0,0,
udmd,0,0,0,0,
uemg,0,0,0,0,
ufs,0,0,0,0,
ufx,0,0,0,0,
ulapph,0,0,0,0,
uloans,0,0,0,0,
ulsterbank,0,0,0,0,
ultimashell,0,0,0,0,
ultimatefit,0,0,0,0,
ultramega,0,0,0,0,
ultrasms,0,0,0,0,
um-padala,0,0,0,0,
umaps,0,0,0,0,
umarkets,0,0,0,0,
umfpay,0,0,0,0,
umid,0,0,0,0,
umn,0,0,0,0,
umobile,0,0,0,0,
umobileuat,0,0,0,0,
umpan,0,0,0,0,
umpay,0,0,0,0,
umqkykl,0,0,0,0,
umrah,0,0,0,0,
umraht,0,0,0,0,
umsdmols,0,0,0,0,
"una batanes",0,0,0,0,
una_batanes,0,0,0,0,
unabasco,0,0,0,0,
unarosa,0,0,0,0,
unclecheffy,0,0,0,0,
undefined,0,0,0,0,
unhcr,0,0,0,0,
"unhcr ph",0,0,0,0,
"unhcr phils",0,0,0,0,
unhcr_phils,0,0,0,0,
unhcrph,0,0,0,0,
uni-tankers,0,0,0,0,
"unica hija",0,0,0,0,
unicef,0,0,0,0,
"unicef ph",0,0,0,0,
unicefph,0,0,0,0,
unifast,0,0,0,0,
unifonic,0,0,0,0,
unilabftw,0,0,0,0,
unilev,0,0,0,0,
unilever,0,0,0,0,
union-apls,0,0,0,0,
